Model Year,Vehicle Manufacturer Name,Veh Mfr Code,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Configuration #,Test Veh Displacement (L),Actual Tested Testgroup,Vehicle Type,Rated Horsepower,# of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,# of Gears,Transmission Lockup?,Drive System Code,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Equivalent Test Weight (lbs.),Axle Ratio,N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,ADFE Test Number,ADFE Total Road Load HP,ADFE Equiv. Test Weight (lbs.),ADFE N/V Ratio,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,THC (g/mi),CO (g/mi),CO2 (g/mi),NOx (g/mi),PM (g/mi),CH4 (g/mi),N2O (g/mi),RND_ADJ_FE,FE_UNIT,FE Bag 1,FE Bag 2,FE Bag 3,FE Bag 4,DT-Inertia Work Ratio Rating,DT-Absolute Speed Change Ratg,DT-Energy Economy Rating,Target Coef A (lbf),Target Coef B (lbf/mph),Target Coef C (lbf/mph**2),Set Coef A (lbf),Set Coef B (lbf/mph),Set Coef C (lbf/mph**2),Aftertreatment Device Cd,Aftertreatment Device Desc,Police - Emergency Vehicle?,Averaging Group ID,Averaging Weighting Factor,Averaging Method Cd,Averging Method Desc
2020,Nissan,NSX,INFINITI,Q60 AWD RED SPORT,HTC019,2,3.0,JNSXV03.0NHA,Car,400,6.0,AV30DAA6,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,3.13,31.0,1,Not eqipped,JNSX10046822,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0114,0.24,245.0,0.0059,,0.0077,,36.3,MPG,,,,,8.72,6.61,0.59,42.51,0.549,0.01527,16.17,0.2896,0.01645,TWC,Three-way catalyst,N,B,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2020,Nissan,NSX,INFINITI,Q60 AWD RED SPORT,HTC019,3,3.0,JNSXV03.0NHA,Car,400,6.0,AV30DAA6,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,3.13,31.0,1,Not eqipped,JNSX10046823,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0166,0.3,370.0,0.0175,,0.0071,,24.1,MPG,,,,,0.54,0.52,1.0,42.51,0.549,0.01527,16.17,0.2896,0.01645,TWC,Three-way catalyst,N,A,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2020,Nissan,NSX,INFINITI,Q60 AWD RED SPORT,HTC019,3,3.0,JNSXV03.0NHA,Car,400,6.0,AV30DAA6,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,3.13,31.0,1,Not eqipped,JNSX10046824,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0155,0.21,243.0,0.0075,,0.0091,,36.6,MPG,,,,,1.09,0.72,0.2,42.51,0.549,0.01527,16.17,0.2896,0.01645,TWC,Three-way catalyst,N,B,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2020,Nissan,NSX,INFINITI,Q60 RED SPORT,HTC018,2,3.0,JNSXV03.0NHA,Car,400,6.0,AV30DAA6,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,3.13,31.7,1,Not eqipped,JNSX10046842,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0082,0.15,226.0,0.0062,,0.0054,,39.4,MPG,,,,,1.62,1.19,0.3,34.57,0.4005,0.01569,14.48,0.0007,0.01855,TWC,Three-way catalyst,N,B,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2020,Nissan,NSX,INFINITI,Q60 RED SPORT,HTC018,2,3.0,JNSXV03.0NHA,Car,400,6.0,AV30DAA6,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,3.13,31.7,1,Not eqipped,JNSX10048686,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0171,0.32,352.0,0.0219,,0.0082,,25.3,MPG,,,,,-1.01,-0.49,0.66,34.57,0.4005,0.01569,14.48,0.0007,0.01855,TWC,Three-way catalyst,N,A,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2020,Nissan,NSX,INFINITI,Q60 RED SPORT,HTC018,3,3.0,JNSXV03.0NHA,Car,400,6.0,AV30DAA6,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,3.13,31.7,1,Not eqipped,JNSX10046843,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0166,0.37,359.0,0.0205,,0.0088,,24.8,MPG,,,,,1.99,1.17,1.42,34.57,0.4005,0.01569,14.48,0.0007,0.01855,TWC,Three-way catalyst,N,A,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2020,Nissan,NSX,INFINITI,Q60 RED SPORT,HTC018,3,3.0,JNSXV03.0NHA,Car,400,6.0,AV30DAA6,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,3.13,31.7,1,Not eqipped,JNSX10046844,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0068,0.13,225.0,0.0069,,0.0043,,39.6,MPG,,,,,3.16,2.32,0.53,34.57,0.4005,0.01569,14.48,0.0007,0.01855,TWC,Three-way catalyst,N,B,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2020,Nissan,NSX,INFINITI,QX50,CPC306,0,2.0,LNSXT02.0PVA,Truck,268,4.0,AK20CAC1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,5.85,26.9,1,Not eqipped,LNSX10059902,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0095,0.21,295.0,0.0302,,0.005,,30.1,MPG,,,,,1.16,0.88,0.81,40.39,-0.1603,0.02789,10.38,-0.0721,0.02542,TWC,Three-way catalyst,N,,,N,No averaging
2020,Nissan,NSX,INFINITI,QX50,CPC306,0,2.0,LNSXT02.0PVA,Truck,268,4.0,AK20CAC1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,5.85,26.9,1,Not eqipped,LNSX10059903,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0,0.02,204.0,0.001,,0.0,,43.6,MPG,,,,,2.26,1.66,-0.04,40.39,-0.1603,0.02789,10.38,-0.0721,0.02542,TWC,Three-way catalyst,N,,,N,No averaging
2020,Nissan,NSX,INFINITI,QX50 AWD,CPC346,2,2.0,LNSXT02.0PVA,Truck,268,4.0,AK20CAC2,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,5.85,26.7,1,Not eqipped,LNSX10059898,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0087,0.26,323.0,0.01,,0.0036,,27.5,MPG,,,,,2.26,1.57,1.39,47.64,-0.1598,0.02859,6.84,0.1439,0.02444,TWC,Three-way catalyst,N,,,N,No averaging
2020,Nissan,NSX,INFINITI,QX50 AWD,CPC346,2,2.0,LNSXT02.0PVA,Truck,268,4.0,AK20CAC2,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,5.85,26.7,1,Not eqipped,LNSX10059899,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0003,0.04,231.0,0.0022,,0.0004,,38.5,MPG,,,,,8.4,6.42,-0.11,47.64,-0.1598,0.02859,6.84,0.1439,0.02444,TWC,Three-way catalyst,N,,,N,No averaging
2020,Nissan,NSX,INFINITI,QX50 AWD,CPC346,3,2.0,LNSXT02.0PVA,Truck,268,4.0,AK20CAC2,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,5.85,26.9,1,Not eqipped,LNSX10059900,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0073,0.14,300.0,0.0243,,0.0028,,29.6,MPG,,,,,0.63,0.51,0.7,44.21,-0.1535,0.02764,5.81,0.1293,0.02351,TWC,Three-way catalyst,N,,,N,No averaging
2020,Nissan,NSX,INFINITI,QX50 AWD,CPC346,3,2.0,LNSXT02.0PVA,Truck,268,4.0,AK20CAC2,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,5.85,26.9,1,Not eqipped,LNSX10059901,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0003,0.02,210.0,0.002,,0.0005,,42.3,MPG,,,,,1.54,0.97,-0.04,44.21,-0.1535,0.02764,5.81,0.1293,0.02351,TWC,Three-way catalyst,N,,,N,No averaging
2020,Nissan,NSX,INFINITI,QX60 AWD,GJB474,3,3.5,HNSXT03.5P7A,Truck,295,6.0,AV35DAC7,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4750,5.25,23.6,1,Not eqipped,HNSX91003181,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0014672,0.0980539,242.0857527,0.0061566,,0.000645,,36.8,MPG,,,,,7.069483,5.425343,0.168689,40.28,0.4047,0.02028,13.85,0.4474,0.01832,TWC,Three-way catalyst,N,B,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2020,Nissan,NSX,INFINITI,QX60 AWD,GJB474,3,3.5,HNSXT03.5P7A,Truck,295,6.0,AV35DAC7,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4750,5.25,23.6,1,Not eqipped,HNSX91003182,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0169265,0.3612895,378.4667788,0.0094915,,0.0039409,,23.5,MPG,22.8134798,22.454079,26.3681778,,3.861442,2.6911,1.961615,40.28,0.4047,0.02028,13.85,0.4474,0.01832,TWC,Three-way catalyst,N,A,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2020,Nissan,NSX,INFINITI,QX60 AWD,GJB474,4,3.5,HNSXT03.5P7A,Truck,295,6.0,AV35DAC7,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4750,5.25,23.6,1,Not eqipped,HNSX10043689,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0168,0.28,366.0,0.0097,,0.0026,,24.3,MPG,,,,,-1.29,-0.63,0.14,40.28,0.4047,0.02028,13.85,0.4474,0.01832,TWC,Three-way catalyst,N,A,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2020,Nissan,NSX,INFINITI,QX60 AWD,GJB474,4,3.5,HNSXT03.5P7A,Truck,295,6.0,AV35DAC7,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4750,5.25,23.6,1,Not eqipped,HNSX10043690,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0008,0.09,239.0,0.005,,0.0,,37.3,MPG,,,,,0.01,-0.09,0.1,40.28,0.4047,0.02028,13.85,0.4474,0.01832,TWC,Three-way catalyst,N,B,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2020,Nissan,NSX,INFINITI,QX60 AWD,GJB474,8,3.5,HNSXT03.5P7B,Truck,295,6.0,AV35DAC9,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4750,5.25,23.4,1,Not eqipped,HNSX10045580,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0192,0.45,371.0,0.0095,,0.0027,0.0006,24.0,MPG,,,,,2.09,1.54,0.89,40.96,0.4115,0.02114,15.5,0.487,0.01893,TWC,Three-way catalyst,N,C,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2020,Nissan,NSX,INFINITI,QX60 AWD,GJB474,8,3.5,HNSXT03.5P7B,Truck,295,6.0,AV35DAC9,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4750,5.25,23.4,1,Not eqipped,HNSX10045581,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0016,0.07,243.0,0.0054,,0.0,,36.7,MPG,,,,,7.59,6.07,0.01,40.96,0.4115,0.02114,15.5,0.487,0.01893,TWC,Three-way catalyst,N,D,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2020,Nissan,NSX,INFINITI,QX60 AWD,GJB474,9,3.5,HNSXT03.5P7B,Truck,295,6.0,AV35DAC9,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4750,5.25,23.4,1,Not eqipped,HNSX10045725,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0186,0.43,369.0,0.0104,,0.0025,,24.1,MPG,,,,,0.44,0.23,-0.13,40.96,0.4115,0.02114,15.5,0.487,0.01893,TWC,Three-way catalyst,N,C,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2020,Nissan,NSX,INFINITI,QX60 AWD,GJB474,9,3.5,HNSXT03.5P7B,Truck,295,6.0,AV35DAC9,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4750,5.25,23.4,1,Not eqipped,HNSX10045726,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0011,0.08,242.0,0.0053,,0.0,,36.8,MPG,,,,,4.23,3.33,-0.37,40.96,0.4115,0.02114,15.5,0.487,0.01893,TWC,Three-way catalyst,N,D,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2020,Nissan,NSX,INFINITI,QX60 FWD,GJB475,0,3.5,HNSXT03.5P7A,Truck,295,6.0,AV35DAC7,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4750,5.25,23.6,1,Not eqipped,HNSX91003183,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0018992,0.088079,238.7095314,0.0049191,,0.0004,,37.2,MPG,,,,,2.914721,2.741622,0.80901,38.78,0.2553,0.0218,12.99,0.3223,0.01985,TWC,Three-way catalyst,N,F,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2020,Nissan,NSX,INFINITI,QX60 FWD,GJB475,0,3.5,HNSXT03.5P7A,Truck,295,6.0,AV35DAC7,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4750,5.25,23.6,1,Not eqipped,HNSX91003184,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0192695,0.3729435,365.6576059,0.0132612,,0.0037158,,24.3,MPG,23.724282,23.3878497,26.8045219,,0.230435,0.365023,-0.32747,38.78,0.2553,0.0218,12.99,0.3223,0.01985,TWC,Three-way catalyst,N,E,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2020,Nissan,NSX,INFINITI,QX60 FWD,GJB475,1,3.5,HNSXT03.5P7A,Truck,295,6.0,AV35DAC7,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4750,5.25,23.6,1,Not eqipped,HNSX10043697,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0164,0.31,352.0,0.0091,,0.0031,,25.3,MPG,,,,,-1.61,-0.8,-0.83,38.78,0.2553,0.0218,12.99,0.3223,0.01985,TWC,Three-way catalyst,N,E,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2020,Nissan,NSX,INFINITI,QX60 FWD,GJB475,1,3.5,HNSXT03.5P7A,Truck,295,6.0,AV35DAC7,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4750,5.25,23.6,1,Not eqipped,HNSX10043698,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0017,0.07,232.0,0.0053,,0.0,,38.4,MPG,,,,,-1.58,-1.15,-0.64,38.78,0.2553,0.0218,12.99,0.3223,0.01985,TWC,Three-way catalyst,N,F,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2020,Nissan,NSX,INFINITI,QX80 2WD,TWE489,0,5.6,LNSXT05.6N9C,Truck,400,8.0,AK56VAA4,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6000,2.94,24.0,1,Not eqipped,LNSX10058929,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0063,0.14,514.0,0.0171,,0.0017,,17.3,MPG,17.4,16.3,19.5,,0.35,0.53,0.81,34.49,0.9841,0.02402,16.66,0.4007,0.02873,TWC,Three-way catalyst,N,,,N,No averaging
2020,Nissan,NSX,INFINITI,QX80 2WD,TWE489,0,5.6,LNSXT05.6N9C,Truck,400,8.0,AK56VAA4,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6000,2.94,24.0,1,Not eqipped,LNSX10058930,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0022,0.03,319.0,0.0048,,0.0,,27.9,MPG,,,,,0.49,0.39,-0.58,34.49,0.9841,0.02402,16.66,0.4007,0.02873,TWC,Three-way catalyst,N,,,N,No averaging
2020,Nissan,NSX,INFINITI,QX80 2WD,TWE489,0,5.6,LNSXT05.6N9C,Truck,400,8.0,AK56VAA4,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6000,2.94,24.0,1,Not eqipped,LNSX10058931,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0101,0.26,511.0,0.0113,,0.0005,,17.4,MPG,11.0,20.8,,,-4.97,-2.08,-1.27,34.49,0.9841,0.02402,16.66,0.4007,0.02873,TWC,Three-way catalyst,N,,,N,No averaging
2020,Nissan,NSX,INFINITI,QX80 2WD,TWE489,1,5.6,LNSXT05.6N9C,Truck,400,8.0,AK56VAA4,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6000,2.94,23.8,1,Not eqipped,LNSX10058943,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0109,0.19,510.0,0.0146,,0.002,,17.4,MPG,17.3,16.4,19.8,,-0.14,-0.05,0.42,32.52,0.9783,0.02359,13.27,0.2654,0.02921,TWC,Three-way catalyst,N,,,N,No averaging
2020,Nissan,NSX,INFINITI,QX80 2WD,TWE489,1,5.6,LNSXT05.6N9C,Truck,400,8.0,AK56VAA4,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6000,2.94,23.8,1,Not eqipped,LNSX10058944,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0087,0.12,500.0,0.0108,,0.0,,17.8,MPG,11.3,21.3,,,-3.12,-1.73,-0.7,32.52,0.9783,0.02359,13.27,0.2654,0.02921,TWC,Three-way catalyst,N,,,N,No averaging
2020,Nissan,NSX,INFINITI,QX80 2WD,TWE489,1,5.6,LNSXT05.6N9C,Truck,400,8.0,AK56VAA4,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6000,2.94,23.8,1,Not eqipped,LNSX10058945,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0007,0.03,314.0,0.0046,,0.0,,28.3,MPG,,,,,2.19,1.83,0.1,32.52,0.9783,0.02359,13.27,0.2654,0.02921,TWC,Three-way catalyst,N,,,N,No averaging
2020,Nissan,NSX,INFINITI,QX80 4WD,TWE490,1,5.6,LNSXT05.6N9B,Truck,400,8.0,AK56VAA7,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6500,2.94,24.0,1,Not eqipped,LNSX10058933,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0067,0.19,548.0,0.0267,,0.0017,0.0007,16.2,MPG,,,,,0.81,0.73,0.5,39.41,0.9573,0.02614,16.5,0.3647,0.03035,TWC,Three-way catalyst,N,,,N,No averaging
2020,Nissan,NSX,INFINITI,QX80 4WD,TWE490,1,5.6,LNSXT05.6N9B,Truck,400,8.0,AK56VAA7,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6500,2.94,24.0,1,Not eqipped,LNSX10058935,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0014,0.04,339.0,0.0036,,0.0,,26.2,MPG,,,,,0.45,0.63,0.09,39.41,0.9573,0.02614,16.5,0.3647,0.03035,TWC,Three-way catalyst,N,,,N,No averaging
2020,Nissan,NSX,INFINITI,QX80 4WD,TWE490,2,5.6,LNSXT05.6N9B,Truck,400,8.0,AK56VAA7,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6500,2.94,23.8,1,Not eqipped,LNSX10058940,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0067,0.18,548.0,0.0144,,0.0018,,16.2,MPG,,,,,2.46,1.66,1.56,37.1,0.9501,0.02573,10.61,0.3423,0.02932,TWC,Three-way catalyst,N,,,N,No averaging
2020,Nissan,NSX,INFINITI,QX80 4WD,TWE490,2,5.6,LNSXT05.6N9B,Truck,400,8.0,AK56VAA7,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6500,2.94,23.8,1,Not eqipped,LNSX10061027,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0005,0.03,335.0,0.0035,,0.0,,26.5,MPG,,,,,1.86,1.87,-0.4,37.1,0.9501,0.02573,10.61,0.3423,0.02932,TWC,Three-way catalyst,N,,,N,No averaging
2020,Nissan,NSX,NISSAN,370Z,FGE593,0,3.7,KNSXV03.7NAA,Car,332,6.0,AV37DAM2,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3625,3.69,38.3,1,Not eqipped,KNSX91003742,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0063217,0.1598953,247.1689065,0.0153993,,0.0020955,,36.0,MPG,,,,,12.533202,10.008449,1.071588,32.58,0.1893,0.01871,15.55,-0.0893,0.01967,TWC,Three-way catalyst,N,,,N,No averaging
2020,Nissan,NSX,NISSAN,370Z,FGE593,0,3.7,KNSXV03.7NAA,Car,332,6.0,AV37DAM2,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3625,3.69,38.3,1,Not eqipped,KNSX91003746,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0203089,1.5769344,419.9631223,0.0254144,,0.0089927,,21.1,MPG,20.506786,19.5422231,25.3811903,,11.209108,6.792827,4.190372,32.58,0.1893,0.01871,15.55,-0.0893,0.01967,TWC,Three-way catalyst,N,,,N,No averaging
2020,Nissan,NSX,NISSAN,370Z,FGE593,0,3.7,KNSXV03.7NAA,Car,332,6.0,AV37DAM2,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3625,3.69,38.3,1,Not eqipped,KNSX91003764,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0177408,0.5854617,421.1802337,0.0330077,,0.0066386,,21.1,MPG,20.6411933,19.5956302,25.1435157,,5.977432,4.232131,2.44286,32.58,0.1893,0.01871,15.55,-0.0893,0.01967,TWC,Three-way catalyst,N,,,N,No averaging
2020,Nissan,NSX,NISSAN,370Z,FGE594,2,3.7,KNSXV03.7NAA,Car,332,6.0,AV37DAA6,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3625,3.36,33.8,1,Not eqipped,KNSX10050416,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0123,0.21,362.0,0.0204,,0.0029,,24.6,MPG,,,,,-0.45,-0.47,-0.05,39.13,0.0584,0.01935,19.32,-0.0836,0.01977,TWC,Three-way catalyst,N,,,N,No averaging
2020,Nissan,NSX,NISSAN,370Z,FGE594,2,3.7,KNSXV03.7NAA,Car,332,6.0,AV37DAA6,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3625,3.36,33.8,1,Not eqipped,KNSX10050417,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0,0.06,237.0,0.0076,,0.0,,37.6,MPG,,,,,2.42,2.15,0.08,39.13,0.0584,0.01935,19.32,-0.0836,0.01977,TWC,Three-way catalyst,N,,,N,No averaging
2020,Nissan,NSX,NISSAN,370Z,FGE594,3,3.7,KNSXV03.7NAA,Car,332,6.0,AV37DAA6,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,3.36,33.7,1,Not eqipped,KNSX10050418,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0132,0.28,381.0,0.0122,,0.0028,,23.4,MPG,,,,,1.91,1.51,0.84,42.25,0.0657,0.02027,19.76,-0.1205,0.02109,TWC,Three-way catalyst,N,,,N,No averaging
2020,Nissan,NSX,NISSAN,370Z,FGE594,3,3.7,KNSXV03.7NAA,Car,332,6.0,AV37DAA6,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,3.36,33.7,1,Not eqipped,KNSX10050419,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0082,0.08,244.0,0.0103,,0.0014,,36.5,MPG,,,,,1.47,1.32,-0.4,42.25,0.0657,0.02027,19.76,-0.1205,0.02109,TWC,Three-way catalyst,N,,,N,No averaging
2020,Nissan,NSX,NISSAN,370Z Roadster,FGE594,0,3.7,KNSXV03.7NAA,Car,332,6.0,AV37DAA6,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,3.36,33.7,1,Not eqipped,KNSX10050420,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0133,0.31,390.0,0.0182,,0.0028,,22.8,MPG,,,,,1.65,1.07,0.67,43.37,0.192,0.02099,21.26,-0.0156,0.02201,TWC,Three-way catalyst,N,,,N,No averaging
